"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre.Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value"
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL05","Región de Valparaíso","_T","Ambos sexos",58.0860711776597
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL05","Región de Valparaíso","M","Hombres",69.8512222403821
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL05","Región de Valparaíso","F","Mujeres",47.0867056622938
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",60.5204145860834
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL13","Región Metropolitana de Santiago","M","Hombres",71.6746228950229
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL13","Región Metropolitana de Santiago","F","Mujeres",50.0352834375897
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",60.048281042418
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",73.6171518158102
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",46.6196401282985
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL07","Región del Maule","_T","Ambos sexos",58.7843882071157
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL07","Región del Maule","M","Hombres",72.5906654720359
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL07","Región del Maule","F","Mujeres",45.589689837267
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL16","Región de Ñuble","_T","Ambos sexos",53.3647186529448
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL16","Región de Ñuble","M","Hombres",66.9621687915504
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL16","Región de Ñuble","F","Mujeres",40.6927087272971
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL08","Región del Biobío","_T","Ambos sexos",49.8014084142645
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL08","Región del Biobío","M","Hombres",63.1446505088711
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL08","Región del Biobío","F","Mujeres",37.3294694096822
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL09","Región de La Araucanía","_T","Ambos sexos",59.6617236253765
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL09","Región de La Araucanía","M","Hombres",72.5007537776813
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL09","Región de La Araucanía","F","Mujeres",47.5757526956967
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL14","Región de Los Ríos","_T","Ambos sexos",59.3128246176239
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL14","Región de Los Ríos","M","Hombres",72.8740228184095
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL14","Región de Los Ríos","F","Mujeres",46.3373767749845
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL10","Región de Los Lagos","_T","Ambos sexos",60.9189853110402
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL10","Región de Los Lagos","M","Hombres",75.1103611612171
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL10","Región de Los Lagos","F","Mujeres",46.9944661852924
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",66.6121102863136
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",75.8242860753116
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",57.040650515352
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",58.7930901530415
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",74.5252071384287
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",42.5164911401526
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","_T","Ambos sexos",58.1851630321628
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","M","Hombres",70.3715152207175
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","F","Mujeres",46.585152787383
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",56.1270072385403
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL15","Región de Arica y Parinacota","M","Hombres",67.0305791873256
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL15","Región de Arica y Parinacota","F","Mujeres",45.5575839146078
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL01","Región de Tarapacá","_T","Ambos sexos",61.2146517408683
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL01","Región de Tarapacá","M","Hombres",73.546154472364
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL01","Región de Tarapacá","F","Mujeres",48.5809189795239
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL02","Región de Antofagasta","_T","Ambos sexos",56.7363117100328
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL02","Región de Antofagasta","M","Hombres",72.8171908551373
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL02","Región de Antofagasta","F","Mujeres",40.244958465502
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL03","Región de Atacama","_T","Ambos sexos",58.0146176954164
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL03","Región de Atacama","M","Hombres",70.9493850215417
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL03","Región de Atacama","F","Mujeres",44.8169019567767
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL04","Región de Coquimbo","_T","Ambos sexos",56.2813386930709
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL04","Región de Coquimbo","M","Hombres",69.6024610077636
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL04","Región de Coquimbo","F","Mujeres",43.6909302729488
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL05","Región de Valparaíso","_T","Ambos sexos",57.2585951192332
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL05","Región de Valparaíso","M","Hombres",68.8600642256022
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL05","Región de Valparaíso","F","Mujeres",46.4122126253468
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",60.3309239782228
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL13","Región Metropolitana de Santiago","M","Hombres",71.1514956419428
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL13","Región Metropolitana de Santiago","F","Mujeres",50.1573997824373
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",60.0866952244656
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",73.5032999948987
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",46.8092389515313
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL07","Región del Maule","_T","Ambos sexos",57.8479131433642
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL07","Región del Maule","M","Hombres",71.946344727
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL07","Región del Maule","F","Mujeres",44.3763520410355
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL16","Región de Ñuble","_T","Ambos sexos",53.1217715228397
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL16","Región de Ñuble","M","Hombres",65.8892557149525
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL16","Región de Ñuble","F","Mujeres",41.2275924788593
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL08","Región del Biobío","_T","Ambos sexos",49.7721756879846
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL08","Región del Biobío","M","Hombres",62.349283584937
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL08","Región del Biobío","F","Mujeres",38.0168417162565
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL09","Región de La Araucanía","_T","Ambos sexos",58.1316952118625
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL09","Región de La Araucanía","M","Hombres",71.0421049094897
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL09","Región de La Araucanía","F","Mujeres",45.9791480754124
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL14","Región de Los Ríos","_T","Ambos sexos",57.594524334731
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL14","Región de Los Ríos","M","Hombres",71.3959333320392
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL14","Región de Los Ríos","F","Mujeres",44.3899504827718
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL10","Región de Los Lagos","_T","Ambos sexos",60.3059006748821
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL10","Región de Los Lagos","M","Hombres",74.4161891137537
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL10","Región de Los Lagos","F","Mujeres",46.4620005632038
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",67.7245364823498
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",77.4919020868279
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",57.5781175166542
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",59.3080157358228
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",76.0576629559031
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",41.9787255568139
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","_T","Ambos sexos",58.298173520788
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","M","Hombres",70.1959569196077
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","F","Mujeres",46.9723631050898
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",55.1201312311372
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL15","Región de Arica y Parinacota","M","Hombres",65.5758863913714
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL15","Región de Arica y Parinacota","F","Mujeres",44.982648201866
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL01","Región de Tarapacá","_T","Ambos sexos",61.7078721331638
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL01","Región de Tarapacá","M","Hombres",73.8512844544284
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL01","Región de Tarapacá","F","Mujeres",49.2699310595904
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL02","Región de Antofagasta","_T","Ambos sexos",56.2581794237899
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL02","Región de Antofagasta","M","Hombres",72.4339750066665
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL02","Región de Antofagasta","F","Mujeres",39.6749377834094
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL03","Región de Atacama","_T","Ambos sexos",58.5379954864069
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL03","Región de Atacama","M","Hombres",71.2354088641569
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL03","Región de Atacama","F","Mujeres",45.5829356425995
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL04","Región de Coquimbo","_T","Ambos sexos",56.0420380241147
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL04","Región de Coquimbo","M","Hombres",68.9534867704563
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL04","Región de Coquimbo","F","Mujeres",43.8401333109074
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL05","Región de Valparaíso","_T","Ambos sexos",56.9387844862427
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL05","Región de Valparaíso","M","Hombres",68.3295347406117
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL05","Región de Valparaíso","F","Mujeres",46.2890948460029
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",60.4250670283781
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL13","Región Metropolitana de Santiago","M","Hombres",70.6502661893297
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL13","Región Metropolitana de Santiago","F","Mujeres",50.8094748211076
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",61.0159222064478
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",74.3180941843945
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",47.8512377240852
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL07","Región del Maule","_T","Ambos sexos",56.9189128290305
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL07","Región del Maule","M","Hombres",70.7960953988662
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL07","Región del Maule","F","Mujeres",43.6590745137231
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL16","Región de Ñuble","_T","Ambos sexos",53.2011246078512
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL16","Región de Ñuble","M","Hombres",65.8742523172487
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","CHL16","Región de Ñuble","F","Mujeres",41.3959194627486
